@LogicDriven did they send Brandon in a 3rd time ?,"['Brandon', 'time', 'send']",test/tweet.test.tok.en-157.txt
RT @CatholicNewsSvc : RT @catholic_sf : Lawyer : Supreme Court should hear SF Catholicsâ religious freedom case http://bit.ly/bDqaqR #CNS ...,"['religious', 'Supreme', 'SF', 'freedom', '@catholic_sf', 'Court']",test/tweet.test.tok.en-180.txt
#np Min Kyung Hoon - IT HURTS BECAUSE IT'S LOVE ( Y ),"['Min', 'Hoon', ')', 'Kyung']",test/tweet.test.tok.en-194.txt
@Gunservatively obozo will go nuts when PA elects a Republican Governor next Tue . Can you say redistricting ?,"['Governor', 'nuts', 'Tue', 'redistricting', '@Gunservatively', 'Republican', 'obozo', 'elects']",test/tweet.test.tok.en-195.txt
@angiemonsterboo you don't question that . ever .,['question'],test/tweet.test.tok.en-181.txt
@iphoneworld cool check out my shsh blobs,"['blobs', 'check', 'shsh']",test/tweet.test.tok.en-156.txt
""" @BeautifulWish : Not into basketball ..... So who am I suppose to cheer for ????? "" < The knicks and celtics lol","['knicks', 'basketball', 'celtics', 'cheer']",test/tweet.test.tok.en-142.txt
scootandbooÂ® --> set priority --> very high,"['set', 'priority']",test/tweet.test.tok.en-56.txt
"I didn't really like Nicki's song Right Thru Me at 1st , but I like it now lol . I love the video :)","['song', 'love', 'like', 'Right', ""Nicki's"", 'video', 'really']",test/tweet.test.tok.en-397.txt
@_niquenique oh lol if I had a girl I wouldn't mind that,"['mind', '@_niquenique', 'girl']",test/tweet.test.tok.en-383.txt
Dear Wednesday afternoon nap please get here soon I'm in much need of you,"['afternoon', 'need', 'Wednesday', 'please', 'nap']",test/tweet.test.tok.en-42.txt
What's the difference between a Northern fairy tale and a Southern fairy tale ?,"['tale', 'Northern', 'difference', 'Southern', 'fairy']",test/tweet.test.tok.en-368.txt
I support @fairtradeusa to help #fairtrade workers and farmers fight poverty in their communities . Learn more : http://t.co/SQ7yPez,"['help', '#fairtrade', 'farmers', 'poverty', '@fairtradeusa', 'workers', 'support', 'communities']",test/tweet.test.tok.en-432.txt
I have lunch then one more class then i go home lol,"['lunch', 'class', 'home']",test/tweet.test.tok.en-95.txt
"@daisystreet Thanks , Skye !","['Skye', 'Thanks']",test/tweet.test.tok.en-354.txt
"Just tracked down a few of my favorite junior high students from 1995 - * sigh * - they are adults now . so weird . they are beautiful kids , though .","['beautiful', 'high', '1995', 'adults', 'tracked', 'junior']",test/tweet.test.tok.en-340.txt
"Since the #US is going down the tubes in the worst way , can anyone suggest a better country to live in ?? #CAsen #CAgov #CAgov #Whitman /Brown","['country', 'tubes', 'is', 'suggest', 'live']",test/tweet.test.tok.en-81.txt
"My roommate doesn't sleep , he hibernates 12 plus hours a day .... SMH","['sleep', '12', 'hours', 'hibernates', 'roommate', 'day']",test/tweet.test.tok.en-426.txt
RT @mtnridge : We are selling Christmas trees . click the link https://www.southwesternfg.com/order/ and type in mountainridge for the gro ...,"['Christmas', 'selling', 'trees']",test/tweet.test.tok.en-4.txt
@patronuska it was nothing new . It was funny reading about the guy who took the picture though lol . I wonder if the picture made it online .,"['new', 'reading', 'online', 'guy', 'wonder', 'funny', 'picture']",test/tweet.test.tok.en-208.txt
@tanyakeith Few weeks ago someone told me that La Tapatia has ' them but I don't know that firsthand . http://ow.ly/302YZ,"['Tapatia', 'firsthand']",test/tweet.test.tok.en-220.txt
"Its hard for me when I have too ask , is it really that dull !?","['ask', 'hard', 'dull', 'really']",test/tweet.test.tok.en-234.txt
@iRetroBaby http://studiolinked.com/fuzzyslippers,['@iRetroBaby'],test/tweet.test.tok.en-218.txt
RT @Reacey23 : I see you Bron ... 31 right quick,"['Bron', 'see', 'quick', 'right', '31']",test/tweet.test.tok.en-230.txt
@Raypman YO WHERE THE HEAT AT ? I SEE ICE COLD SHOOTING,"['SHOOTING', '@Raypman', 'ICE', 'COLD']",test/tweet.test.tok.en-224.txt
@ChaChaRealSmoov @iTS_TRiCiE .... Mypooh don be messy ! .. you just pissed me the fuck off ! gtfo my TL !!,"['pissed', 'Mypooh', 'messy']",test/tweet.test.tok.en-378.txt
SO to @MDoTMancini @primosquad @MobileCams @GormondKing @LilMasty91 @1datingtime @tnice_0126 @Dolce01 @SoulRockKelly @xNJNIGHTMAREx,"['@MDoTMancini', 'to', '@MobileCams']",test/tweet.test.tok.en-422.txt
@corrrrina carve this one > :),"['carve', 'one']",test/tweet.test.tok.en-85.txt
@neeeshaboo chrisdmuchris,['chrisdmuchris'],test/tweet.test.tok.en-344.txt
@Caitlin_Hate_ Back off Caitlin !! ~ What's your problem ? you don't even know her ...,"['problem', 'know', 'Caitlin']",test/tweet.test.tok.en-350.txt
Ace of Base is playing all over my house,"['Ace', 'playing', 'house', 'Base']",test/tweet.test.tok.en-91.txt
RT @btmerr : Anyone forced to use MSFT Exchange should get hazard pay .,"['Exchange', 'hazard', 'get', 'pay']",test/tweet.test.tok.en-436.txt
Parenting Tips For Raising Healthy Kids http://bit.ly/b3A6se,"['Parenting', 'Raising', 'Healthy', 'Kids', 'Tips']",test/tweet.test.tok.en-46.txt
"@FrankUwhore V____V so I am Frank , so I am . #TeamLighterThanABlackGuyButStillMexicanLikeFrankButHeJustWontAdmitHeIsAMexican","['@FrankUwhore', 'am', 'Frank']",test/tweet.test.tok.en-387.txt
RT @insanityreport : You got Chris Bosh ( the Velociraptor ) on the court with Beetlejuice's big brother ( Paul Pierce ),"['big', 'Pierce', 'Chris', ""Beetlejuice's"", 'Velociraptor', 'court', 'Bosh', 'brother', 'Paul']",test/tweet.test.tok.en-393.txt
"@AYPATRICK Yeah , girl ! Aint he cute ? Sigh * HAHAHA .","['girl', 'cute']",test/tweet.test.tok.en-52.txt
My back is killing me â¹ .. Its been hurting all day smh ... I need a good massage,"['need', 'hurting', 'killing', 'massage', 'good']",test/tweet.test.tok.en-146.txt
NEW VIDEO : NICKI MINAJ â âRIGHT THROUGH MEâ http://bit.ly/bbWmDK #NickiMinaj,"['â\x80\x93', 'MEâ\x80\x9d']",test/tweet.test.tok.en-152.txt
"Nike , horrible ad ! Very smug .","['Nike', 'ad', 'horrible', 'smug']",test/tweet.test.tok.en-185.txt
Let's play Words With Friends . My surname is ' Spreyn0 ' . http://bit.ly/2qbpQ,"['play', 'Friends', 'surname', 'Words']",test/tweet.test.tok.en-191.txt
i think its wrong people judge others by there religion ... it gets on my nerves ..,"['nerves', 'judge', 'people', 'wrong', 'religion']",test/tweet.test.tok.en-190.txt
RT @torontoescorts New #sexy comment about : Rape Fantasy http://tinyurl.com/296pwsv,"['Rape', '#sexy', 'Fantasy', 'comment', '@torontoescorts']",test/tweet.test.tok.en-184.txt
"WOW this storm in NOVA is crazyyyyy - the students are loving the running in the rain to my class , but I am definitely not .","['loving', 'rain', 'storm']",test/tweet.test.tok.en-153.txt
RT @NotSoNiceville : I keep breaking my personal vow to stop reading New York Post/Boston Herald comments .,"['New', 'comments', 'stop', 'York', 'Herald', 'reading', 'personal', 'breaking', 'vow']",test/tweet.test.tok.en-147.txt
"Good one , baby bear , good one .","['baby', 'bear', 'good']",test/tweet.test.tok.en-392.txt
"RT @robdelaney : SEATTLE : Saturday , November 6 I bring my show "" Naked & Bloody "" to you . http://j.mp/cXjoCU Come ?","['bring', 'Bloody', 'Naked']",test/tweet.test.tok.en-53.txt
îRT @serenawilliams : Do you guys like amy new profile picture ?,"['new', 'like', 'profile', 'amy', 'picture']",test/tweet.test.tok.en-47.txt
Lamar odom knocked that ball out,"['odom', 'ball', 'Lamar', 'knocked']",test/tweet.test.tok.en-386.txt
#thingsyouwishyoucouldsaybutcant * in class * BITCH shut your illiterate ass up .. just sit back and learn ..,"['shut', 'illiterate', 'learn', 'class', 'sit']",test/tweet.test.tok.en-351.txt
RT @Love_JAsh : First time seeing Ye's film on VH1Â«-What do you think about it ?,"[""Ye's"", 'seeing', 'time', 'film', '?']",test/tweet.test.tok.en-437.txt
â¥ RT @T_Kane : Welllllllll ... obviouslllllllly !! ( Antoine Dodson voice ),"['Antoine', ')', 'Dodson', 'obviouslllllllly']",test/tweet.test.tok.en-90.txt
Interested in KP Orthopedic Medical Assistant position !!!! Please call :) Crossing my fingers :),"['Assistant', 'Orthopedic', 'Medical', 'position', 'fingers']",test/tweet.test.tok.en-84.txt
the chagall windows ( aka ferris & sloane's make-out backdrop ) are being installed @ArtInstituteChi as I type . story in sunday's tribune .,"['installed', 'tribune', 'windows', 'chagall', 'story']",test/tweet.test.tok.en-423.txt
RT @EthiopianBella : iLove it when people tell me about myself when i do something wrong or offensive i would like it when people tell me sometime ...,"['offensive', 'like', 'tell', '@EthiopianBella', 'people', 'wrong']",test/tweet.test.tok.en-345.txt
Keep trying to climb but its too steep another shot of whiskey and back to sleep,"['climb', 'sleep', 'steep', 'trying', 'shot', 'whiskey']",test/tweet.test.tok.en-379.txt
RT @yomonroe : i want sex_,"['want', 'sex_']",test/tweet.test.tok.en-1.txt
Shout Out to Everybody falling asleep tryna send Freaky Text Messages back N forth .,"['Messages', 'Text', 'Shout', 'asleep', 'Freaky']",test/tweet.test.tok.en-225.txt
I don't know why but I feel crummy . Trying to lift spirits with moonlit walk .,"['moonlit', 'lift', 'feel', 'crummy', 'walk']",test/tweet.test.tok.en-231.txt
"@ddemby5 yeah they cancel out and durant fuck around and have 40 , they have no answer for him nobody does ...","['cancel', 'no', 'answer', 'fuck', 'durant']",test/tweet.test.tok.en-219.txt
""" Pick up the phone young man stop textin '""","['Pick', 'stop', 'phone', 'young', 'textin']",test/tweet.test.tok.en-227.txt
RT @jonathanhsinger : Did Barack Obama signal that he will change his stance on marriage equality ? http://j.mp/bgSJZh ( via @adammc123 ),"['Obama', 'marriage', 'change', 'Barack', 'equality', 'signal']",test/tweet.test.tok.en-233.txt
Down in the basement with @1cierra22 @lola_symone @simplyke613,['basement'],test/tweet.test.tok.en-3.txt
In the shadow of the Shard | David Shariatmadari - http://newzfor.me/?9ke3,"['Shariatmadari', 'shadow', 'David', 'Shard']",test/tweet.test.tok.en-409.txt
Varsha cooking lunch !! Yayyy,"['lunch', 'Varsha', 'cooking']",test/tweet.test.tok.en-92.txt
"@ohitsKELLY LMFAOOOOOO now I get it ! LOLOL I'm dying here , hahaha love youâ¥ ;D","['love', 'dying']",test/tweet.test.tok.en-435.txt
@Mr_Twit_That_Ho Its going DOWN 4 Halloween @ REIGN LOUNGE !! $1000 GIVEAWAY 4 the best costume !! Sections are going FAST !! Book yours NOW !! RT,"['$1000', 'going', 'Book', 'best', 'Halloween', 'costume']",test/tweet.test.tok.en-353.txt
"Most of these article submission engines have these stupid stock photos for "" Author Pics , "" but this one is a "" AMAZINE "" http://bit.ly/dCzh3o","['stupid', 'engines', 'Author', 'submission', 'stock', 'Pics', 'photos', 'article']",test/tweet.test.tok.en-347.txt
I Hope My Sis @NaeGotEmGeekin Gets Better,"['@NaeGotEmGeekin', 'Sis', 'Hope']",test/tweet.test.tok.en-421.txt
how you say broke in spanish ? ME NO HABLO ..,"['..', 'spanish', 'broke', 'say']",test/tweet.test.tok.en-86.txt
lmao . carolyn haas maagic (: she better use it (:,"['maagic', 'carolyn']",test/tweet.test.tok.en-79.txt
Who lied and died and told daddy he can sing ....,"['daddy', 'sing', 'died', 'lied']",test/tweet.test.tok.en-51.txt
man for petesakes scratch that sweepstakesss !,"['petesakes', 'scratch', 'man', 'sweepstakesss']",test/tweet.test.tok.en-390.txt
@monykassem no i haven't i'm gonna write them today so tell them your ideas .,"['tell', 'today', 'ideas', 'write', '@monykassem']",test/tweet.test.tok.en-384.txt
RT @Naturalyfe RT @FabricLenny2010Live iPad Painting NYC http://tinyurl.com/3yagowf #mobileartcon http://bit.ly/9Z ... http://bit.ly/9tSFFI,"['#mobileartcon', 'iPad', '...', 'Painting']",test/tweet.test.tok.en-45.txt
Anything You Want - Mary J . Blige ft Busta Rhymes & Gyptian { New Single !! } : http://ping.fm/rFR1b ( PLS RT !! ) [ OYE !! ] @maryjblige @bussabuss,"['New', 'Gyptian', 'Single', 'Rhymes', 'Blige', 'Want', 'Mary']",test/tweet.test.tok.en-179.txt
"i wish i can read minds , but it's sometimes not good to hear bad opinions about you in one person's mind , it might cause war !","['minds', 'read', 'bad', 'war', 'good', 'hear']",test/tweet.test.tok.en-151.txt
@JonVonDutch just find a cute bitch in the klass and go smack ... duh,"['bitch', 'klass', 'find', 'smack', 'cute']",test/tweet.test.tok.en-145.txt
RT @ShawolsSHINee : Minho is so omg <3 http://twitpic.com/318jei,"['@ShawolsSHINee', 'Minho', 'omg']",test/tweet.test.tok.en-192.txt
RT @ganjaboy74 : RT @RedBikini4u : #Shoutout #Follow >>> @CremedelamerES @Janessabombtitz @PaigeRyanHouses @SoulPudding ( continued ) ht ...,"['#Follow', 'ht', '#Shoutout']",test/tweet.test.tok.en-186.txt
Photo : http://tumblr.com/xwjnd6nzd,"['Photo', ':']",test/tweet.test.tok.en-187.txt
Spending the day with mom !,"['Spending', 'mom', 'day']",test/tweet.test.tok.en-193.txt
RT @Game_2_Gamer : Who wants some Fable 3 codes ? RT @Game_2_Gamer and go comment http://game2gamer.com/node/88 for a chance http://plixi . ...,"['codes', 'Fable', 'comment']",test/tweet.test.tok.en-144.txt
so where did @NickiMinaj find homie in her video .. because he is just too much for my life .. yumm :) ... btw love the video,"['love', 'find', 'video', '@NickiMinaj', 'life', 'homie']",test/tweet.test.tok.en-150.txt
Arrests Seen as Part of a Wider Plot http://t.co/Qcq7TxT via @AddThis #teaparty #tcot,"['Part', 'Plot', 'Arrests', '#teaparty']",test/tweet.test.tok.en-178.txt
Are You Ready to Find out How to Tap Into Your True Potential . http://bit.ly/aguPgx,"['Tap', 'True', 'Potential']",test/tweet.test.tok.en-385.txt
Corner of the Library : Trademark http://t.co/4EdrmMx,"['Corner', 'Library', 'Trademark']",test/tweet.test.tok.en-44.txt
O #stfu RT @richkid129 : Word ! RT @MONEYMURPH : RT @richkid129 : I want that old thing back ( oh you too brother ),"['old', 'want', ')', 'thing']",test/tweet.test.tok.en-50.txt
Boutta Shake Da Croud So Yall Culd Start Hateing Now,"['Hateing', 'Shake', 'Start', 'Croud', 'Boutta']",test/tweet.test.tok.en-391.txt
"For Halloween im being Charlie Sheen , drunk & naked . Simple costume ; socks & a bottle of scotch , maybe a hooker . And I'll yell at everyone .","['bottle', 'drunk', 'Charlie', 'hooker', 'Sheen', 'Halloween', 'costume']",test/tweet.test.tok.en-78.txt
"I'm at Posados in Lufkin , TX http://gowal.la/c/2LZTG?137","['Lufkin', 'TX', 'Posados']",test/tweet.test.tok.en-346.txt
"Sexy Bandz : "" Silly Bands are the term given to shaped rubber bands that people have begun wearing ... http://tinyurl.com/2bsnsoh Check it --","['Silly', 'Sexy', 'shaped', 'rubber', 'bands']",test/tweet.test.tok.en-87.txt
Sundays ; I hate you . Mondays ; I wont tolerate you . Tuesdays ; I'll be a penis to you . Wednesday ; I'll look at you . ( continued ) http://tl.gd/6mcie2,"['Wednesday', 'Sundays', 'penis', 'look', 'Tuesdays', 'tolerate']",test/tweet.test.tok.en-420.txt
"@YRSNilla For fast and effective weight loss , try this . http://bit.ly/cAx1Ff","['effective', 'loss', 'fast', 'weight']",test/tweet.test.tok.en-434.txt
@SheSoWet your body still ache I'll came rub them tits for you ?!,"['ache', 'tits', 'body', 'rub']",test/tweet.test.tok.en-93.txt
Yayyyy Boston !,['Boston'],test/tweet.test.tok.en-352.txt
@FRSHFRD smfdreads !,['smfdreads'],test/tweet.test.tok.en-408.txt
My Tummy Feels Funny .. EMILY ! What Are You Doing In There ?? :-P,"['Feels', 'Doing', 'Funny', 'Tummy']",test/tweet.test.tok.en-2.txt
RT @MrWiredUpOhBoy : @dj_hollygrove dang ... @trpmusicgroup riding with you ... Headed to the Kappa with 4 Swangas and Adaptors .... lol,"['Kappa', 'Headed', 'Swangas', 'Adaptors']",test/tweet.test.tok.en-232.txt
@MarrDrew Respect to be respected . You receive only as much as you give . Change your ways & theyll change their views . #gospelaccordingtolaila,"['ways', '@MarrDrew', 'Respect', 'change', 'views']",test/tweet.test.tok.en-226.txt
RT @CatoInstitute : ICYMI New Podcast : Taxpayers Pay and Pay for Fannie and Freddie with Dir . of #FinReg Studies Mark Calabria : http://ht.l ...,"['Calabria', 'Studies', 'Podcast', 'Taxpayers', 'Pay', 'Mark', 'Fannie', 'Freddie']",train/tweet.train.tok.en-707.txt
@keeyen12 : How so ? I told you why I didn't come .... [* MOREHOUSE *],"['told', '@keeyen12', 'come']",train/tweet.train.tok.en-713.txt
@barbellawaken Was already planning on going !,"['@barbellawaken', 'planning']",train/tweet.train.tok.en-908.txt
@RomeyRome1978 @Jamalhaqq maybe more willing is more accurate than better . Kd doesn't have nearly any deficiency ( continued ) http://tl.gd/6m8p7g,"['accurate', 'deficiency', 'than']",train/tweet.train.tok.en-920.txt
@KnightCamSTL Not sure . Trying to find out if Liz has talked to the Mom yet .,"['talked', 'find', 'Mom', 'Liz']",train/tweet.train.tok.en-934.txt
â¥ ÏÐ½Ã¤nÎº ÑÃ¶Ã¼ ââØ§ÙÙÙÙÙââ â¥,"['Ï\x84Ð½Ã¤nÎº', 'Ñ\x87Ã¶Ã¼', 'â\x99¥']",train/tweet.train.tok.en-263.txt
wearing my high school track hoodie ... #memories,"['#memories', 'hoodie', 'high', 'school', 'track']",train/tweet.train.tok.en-505.txt
HIGHHHHHH @danielaameoww :),"['@danielaameoww', ':)']",train/tweet.train.tok.en-511.txt
@DJTommy2GunzLTL smh they had to book him fa something .. smh,"['book', 'something']",train/tweet.train.tok.en-277.txt
@xNOONiEx swag,"['swag', '@xNOONiEx']",train/tweet.train.tok.en-539.txt
Jesus . Shuttlesworth . Ladies and Gentlemen .,"['Jesus', 'Gentlemen', 'Shuttlesworth', 'Ladies']",train/tweet.train.tok.en-288.txt
I need to go home man . Got some thangs I wanna try . Lol .,"['thangs', 'need', 'home']",train/tweet.train.tok.en-317.txt
News : Congress Gives Facebook Privacy Homework Extension : clickz Facebook was ... http://bit.ly/bYVZHO ((( please share ))),"['Congress', 'Extension', 'Privacy', 'Facebook', 'Homework']",train/tweet.train.tok.en-45.txt
US Chamber of Commerce Litigation Machine : Hypocrisy at Its Worst .... http://fb.me/xWQaobUX,"['Litigation', 'Commerce', 'Its', 'Hypocrisy', 'Chamber', 'Machine']",train/tweet.train.tok.en-471.txt
RT @DjBlack_Pearl : what muhfuckaz wearing 4 the lingerie party ?????,"['muhfuckaz', 'lingerie', 'party']",train/tweet.train.tok.en-2.txt
I don't even have ta talk shit anymore to you heat fans ... the score is speaking for itself .,"['heat', 'score', 'shit', 'talk', 'fans']",train/tweet.train.tok.en-465.txt
"RT @Jadesmokedgreen : Who's ever smoked before they took a test at school ? / * raises hand & jumps up & down * me , meee !","['smoked', 'test', 'school', 'jumps', '@Jadesmokedgreen', 'hand']",train/tweet.train.tok.en-51.txt
"Oh don't get it twisted , imma a big boy with swagg & much jokes ! I go in on a Goober quickly !! Lol","['big', 'swagg', 'twisted', 'boy', 'jokes']",train/tweet.train.tok.en-303.txt
Sad ! You called me a liar when I was searous . You know you were my bottom bitch ! RT @NessumsSooSassy : @LambchopFierce ahahha liar ! How are you ?,"['bottom', 'Sad', 'searous']",train/tweet.train.tok.en-79.txt
à¸à¸¹ coffee prince so cute â,"['coffee', 'cute', 'prince']",train/tweet.train.tok.en-459.txt
Photo : http://tumblr.com/xohnc4qk5,"[':', 'Photo']",train/tweet.train.tok.en-86.txt
"oh , home again ... The shooting was awesome !","['awesome', 'shooting', 'home']",train/tweet.train.tok.en-92.txt
"10/30's killer line-up features @gracers , @christinanthony , @ @KenBarnard ... http://bit.ly/93TuEX 3pm Ricochet's free , oh my !","[""10/30's"", 'killer', ""Ricochet's"", 'free', 'line-up']",train/tweet.train.tok.en-673.txt
Journalists and Social Media experts alike will appreciate this spoof out of Dallas : http://trunc.it/c5l6r,"['spoof', 'Social', 'appreciate', 'Journalists', 'Media', 'Dallas', 'experts']",train/tweet.train.tok.en-115.txt
"RT @Pretty_Girl1908 Where is punk ass , @ShaineO_Mac Tonite !!! < Honestly who cares ?? :-P","['ass', '@Pretty_Girl1908']",train/tweet.train.tok.en-101.txt
"Breezy and 67 F at Jacksonville Municipal Airport , IL Winds are from the Southwest at 23.0 gusting to 31.1 MPH ( 20 gust http://s1z.us/tp.htm","['Winds', '67', 'Southwest', 'Breezy', 'Jacksonville', 'Municipal']",train/tweet.train.tok.en-667.txt
"@Menji_ If it's gonna be a really good experience , then you should go for it . Stuff like this doesn't happen often .","['experience', 'Stuff', 'good']",train/tweet.train.tok.en-897.txt
RT @NeiaCracks What's the point of a grown man with a mohawk ??,"['mohawk', 'grown', 'man', 'point']",train/tweet.train.tok.en-129.txt
Check out the @barackobama #PROGRESS application : http://t.co/we9ejpK Could your org build a similar dashboard for your constituents ?,"['@barackobama', 'Check', 'your', 'constituents', 'dashboard']",train/tweet.train.tok.en-883.txt
a chocolate one with oreo's and some cheese fries,"[""oreo's"", 'fries', 'chocolate', 'cheese']",train/tweet.train.tok.en-868.txt
I missed them in Milwaukee . :( Enjoy ! RT @leegoesplaces : Getting out work and off to the Hot Chip + LCD Soundsystem show !,"['Milwaukee', 'missed', 'work', 'and', 'Hot', 'Chip', 'Soundsystem']",train/tweet.train.tok.en-854.txt
RT @OverlandParker : If today's wind gets any stronger it's going to start running as a tea party candidate .,"['tea', 'candidate', 'stronger', 'start', 'party', 'wind']",train/tweet.train.tok.en-840.txt
@PhilaSports hahaha that happened last time I was there . She kept yelling ' its fan appreciation day ! ' Over and over and over . Epic fail .,"['fail', 'fan', 'last', 'Epic', 'yelling', 'appreciation', 'time', 'day', 'happened']",train/tweet.train.tok.en-698.txt
Note to self : gotta check out Justified in feb . FX,"['FX', 'Justified', 'check']",train/tweet.train.tok.en-699.txt
RT @David_McCool @Alice7Butterfly @SurrogateTrash I am well up for #inappropriatesongsfortwitter or something of the sort .,"['#inappropriatesongsfortwitter', 'well', 'sort']",train/tweet.train.tok.en-841.txt
Photo : http://tumblr.com/xovngefif,"[':', 'Photo']",train/tweet.train.tok.en-855.txt
"RT @TurquoiseJeep : Whad up @Catf1sh my dude ... The album is actually on the way soon , we'll keep you posted homie . We really PRECIATE the ...","['album', 'posted']",train/tweet.train.tok.en-869.txt
Shooting Jenny Sloan tomorrow .. If we were smart we'd plan a camshow together afterward ..... Hmmmmmm,"['Shooting', 'Sloan', 'camshow', 'Jenny', 'plan', 'smart']",train/tweet.train.tok.en-882.txt
@iSamP_gurl What's up ?,[],train/tweet.train.tok.en-896.txt
@Sexy_Overdose better late than never right ? thats what they say,"['never', 'late']",train/tweet.train.tok.en-128.txt
is all about Pennsylvania Polka by Lawrence Welk,"['Welk', 'Lawrence', 'Polka', 'Pennsylvania']",train/tweet.train.tok.en-100.txt
"So now , I'm on social service and SSI , getting medicaid , free housing - better yet a state mental facility where I get 3 squares and hobby time","['social', 'housing', 'service', 'and', 'medicaid', 'free', 'facility', 'hobby']",train/tweet.train.tok.en-666.txt
@gee__spencer I told you . It's not even my Halloween costume . Trololol <333,"['Halloween', 'costume']",train/tweet.train.tok.en-672.txt
"RT @paigemontojo : Flyboys ! James franco don't die , I love you !","['love', 'die', 'James', 'franco', 'Flyboys']",train/tweet.train.tok.en-114.txt
"mo-tivation , mo-tivation . Get up get going , make something of your day !!! MO-TIVATION . I just made this up to not be lazy . okay . bye .","['mo-tivation', 'lazy', 'day']",train/tweet.train.tok.en-93.txt
"Yahoo ! HotJobs : NIGHT AUDITOR-Hotel Association of Nort-Duncanville , TX- http://hotjobs.yahoo.com/j/JK35233U83B #jobs","['HotJobs', 'Association', '#jobs', 'of', 'Nort-Duncanville']",train/tweet.train.tok.en-87.txt
RT @NICKIMINAJ : RT @TeamMinajBuffNY : @NICKIMINAJ This is my favorite screen shot from #RTM ;) ---> http://twitpic.com/31cqqn,"['screen', 'from', 'favorite', 'shot']",train/tweet.train.tok.en-458.txt
have you ever seen a stud who wear micros .,"['stud', 'wear', 'micros']",train/tweet.train.tok.en-78.txt
okay im watching you baby & thinking about all the things that i can do baby . on top of the world when im on top of you baby . spâ¦ http://lnk.ms/DcjFh,"['top', 'baby', 'things', 'watching', 'thinking']",train/tweet.train.tok.en-50.txt
@ItsDreCalayan ha night me 2,['night'],train/tweet.train.tok.en-464.txt
"@Lftrpllr Cool , meet us at Kieran's if you can . Court , too ? Others ?","[""Kieran's"", 'meet', 'us', 'Court']",train/tweet.train.tok.en-302.txt
@sportsguy33 I'm not too worried about the Heat ... Lebron never quits in important games versus the Celtics ... oh wait,"['important', 'Heat', 'Lebron', 'games', 'worried', 'quits', 'Celtics']",train/tweet.train.tok.en-316.txt
Wednesday 27th october 2010 . ãhave a nice day :),"['Wednesday', '2010', 'day', 'nice']",train/tweet.train.tok.en-3.txt
"Sad that we get bad news followed by ... echoing silence from the #LieToMe production team . Any encouragement , @DanSackheim ?","['news', 'bad', 'silence', 'echoing']",train/tweet.train.tok.en-470.txt
Hello sweet morning ;-),"['sweet', 'morning']",train/tweet.train.tok.en-44.txt
I want . I need . RT @BARBOULUD : As refreshing as Gatorade but much better . Mags ' 09 Lapierre BTG http://twitpic.com/31eb6h,"['need', 'Gatorade', 'refreshing', 'want']",train/tweet.train.tok.en-289.txt
Having lunch at lp with 2 great & funny people @princessrae123 && @marylizmitchell,"['@princessrae123', 'lunch', 'great', 'people', 'funny']",train/tweet.train.tok.en-538.txt
@Para_Tara34 benadryl is your friend lol,"['benadryl', 'friend']",train/tweet.train.tok.en-510.txt
Ruling strikes down part of Arizona Voter ID law - Yahoo ! News http://goo.gl/85TH,"['law', 'Voter', 'Arizona']",train/tweet.train.tok.en-276.txt
"Stupid ass pizza man , gon get lost and shit , ask me 4 a tip I told him get lost #nshit","['pizza', 'shit', 'lost', 'ask', 'man', 'Stupid']",train/tweet.train.tok.en-262.txt
"do you know how to speak in well structured , thought out , complete sentences ? no ? didnt think so .","['sentences', 'speak']",train/tweet.train.tok.en-504.txt
RT @nickjonas : #prayforindonesia,['#prayforindonesia'],train/tweet.train.tok.en-935.txt
"and favorite line from thursday's @GLEEonFox : "" Give me some chocolate or I'll cut you . "" #Glee","['Give', 'cut', 'line', '#Glee', 'chocolate']",train/tweet.train.tok.en-921.txt
"It's one of those "" I can't wait until it's the Kid's bedtime "" times .","[""Kid's"", 'wait', 'bedtime']",train/tweet.train.tok.en-909.txt
The Evaporator 10 LB . Desiccant Air Dryer â Now $379 Plus Freight â Use code T102610 through 11/01/10 . www.ToolsUSA.com,"['Evaporator', 'Air', 'Dryer', 'Freight', 'Desiccant']",train/tweet.train.tok.en-712.txt
You and Me Always and Forever #NowPlaying The Wannadies @hardrockfm â¥â¡â¥,"['Forever', 'Wannadies']",train/tweet.train.tok.en-706.txt
Damn how many timeouts does the fucking #heat have ?,['timeouts'],train/tweet.train.tok.en-710.txt
RT @BrianCHouston : @joelhouston Congratulations on finishing @hillsongUnited ' is AFTERMATH .. 11 days until we start the recording of our ...,"['finishing', 'start', 'recording', 'Congratulations']",train/tweet.train.tok.en-704.txt
Naughty Little Bitch ;) I Got You On Check . I & #39 ; am Daddy HeHeHe !!!,"['Naughty', 'Daddy', 'Little', 'Check']",train/tweet.train.tok.en-738.txt
can we please stop with the gourd please i was embarrassed enough when it happened ( @vantonyan live on http://twitcam.com/2j1en ),"['gourd', 'stop', 'embarrassed', 'please']",train/tweet.train.tok.en-937.txt
Gerard Way looks like a younger Shane Dawson ... which is scary cus Shane is WAY younger than Gerard .,"['Dawson', 'Shane', 'Gerard', 'younger']",train/tweet.train.tok.en-923.txt
